source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonical
,,,,,,,,,Hyalomma dromedarii asiaticum Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,dromedarii,asiaticum,subspecies,,Schulze,,,,,,Hyalomma dromedarii asiaticum
,,,,,,,,,Hyalomma dromedarii dromedarii Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,dromedarii,dromedarii,subspecies,,Koch,,,,,,Hyalomma dromedarii dromedarii
,,,,,,,,,"Hyalomma dromedarii Koch, 1844",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,dromedarii,,species,,"Koch, 1844",,,,,,Hyalomma dromedarii
,,,,,,,,,Hyalomma dromedarius ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,dromedarius,,species,,,,,,,,Hyalomma dromedarius
,,,,,,,,,"Hyalomma erythraeum Tonelli-Rondelli, 1932",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,erythraeum,,species,,"Tonelli-Rondelli, 1932",,,,,,Hyalomma erythraeum
,,,,,,,,,"Hyalomma excavatum Koch, 1844",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,excavatum,,species,,"Koch, 1844",,,,,,Hyalomma excavatum
,,,,,,,,,"Hyalomma franchinii Tonelli-Rondelli, 1932",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,franchinii,,species,,"Tonelli-Rondelli, 1932",,,,,,Hyalomma franchinii
,,,,,,,,,Hyalomma hussaini Sharif,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,hussaini,,species,,Sharif,,,,,,Hyalomma hussaini
,,,,,,,,,"Hyalomma impeltatum Schulze & Schlottke, 1930",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,impeltatum,,species,,"Schulze & Schlottke, 1930",,,,,,Hyalomma impeltatum
,,,,,,,,,Hyalomma impressum rufipes Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,impressum,rufipes,subspecies,,Koch,,,,,,Hyalomma impressum rufipes
,,,,,,,,,Hyalomma impressum Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,impressum,,species,,Koch,,,,,,Hyalomma impressum
,,,,,,,,,"Hyalomma isaaci Sharif, 1928",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,isaaci,,species,,"Sharif, 1928",,,,,,Hyalomma isaaci
,,,,,,,,,Hyalomma kumari Sharif,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,kumari,,species,,Sharif,,,,,,Hyalomma kumari
,,,,,,,,,Hyalomma lusitanicum koch ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,lusitanicum,koch,subspecies,,,,,,,,Hyalomma lusitanicum koch
,,,,,,,,,"Hyalomma lusitanicum Koch, 1844",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,lusitanicum,,species,,"Koch, 1844",,,,,,Hyalomma lusitanicum
,,,,,,,,,Hyalomma margitum isaaci Sharif,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,margitum,isaaci,subspecies,,Sharif,,,,,,Hyalomma margitum isaaci
,,,,,,,,,Hyalomma margitum margitum Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,margitum,margitum,subspecies,,Koch,,,,,,Hyalomma margitum margitum
,,,,,,,,,Hyalomma margitum rufipes Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,margitum,rufipes,subspecies,,Koch,,,,,,Hyalomma margitum rufipes
,,,,,,,,,Hyalomma margitum turanicum Pomerantzev,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,margitum,turanicum,subspecies,,Pomerantzev,,,,,,Hyalomma margitum turanicum
,,,,,,,,,"Hyalomma margitum Koch, 1844",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,margitum,,species,,"Koch, 1844",,,,,,Hyalomma margitum
,,,,,,,,,Hyalomma nitidum Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,nitidum,,species,,Schulze,,,,,,Hyalomma nitidum
,,,,,,,,,Hyalomma plumbeum (Panzer),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,plumbeum,,species,,(Panzer),,,,,,Hyalomma plumbeum
,,,,,,,,,"Hyalomma punt Hoogstraal, Kaiser & Pedersen",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,Hyalommi,punt,,species,,"Hoogstraal, Kaiser & Pedersen",,,,,,Hyalomma punt
,,,,,,,,,Hyalomma rhipicephaloides Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,rhipicephaloides,,species,,Neumann,,,,,,Hyalomma rhipicephaloides
,,,,,,,,,Hyalomma rufipes rufipes Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,rufipes,rufipes,subspecies,,Koch,,,,,,Hyalomma rufipes rufipes
,,,,,,,,,Hyalomma rufipes Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,rufipes,,species,,Koch,,,,,,Hyalomma rufipes
,,,,,,,,,Hyalomma savignyi armeniorum ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,savignyi,armeniorum,subspecies,,,,,,,,Hyalomma savignyi armeniorum
,,,,,,,,,Hyalomma savignyi (Gervais),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,savignyi,,species,,(Gervais),,,,,,Hyalomma savignyi
,,,,,,,,,"Hyalomma schulzei Olenev, 1931",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,schulzei,,species,,"Olenev, 1931",,,,,,Hyalomma schulzei
,,,,,,,,,"Hyalomma scupense Schulze, 1919",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,scupense,,species,,"Schulze, 1919",,,,,,Hyalomma scupense
,,,,,,,,,"Hyalomma somalicum Tonelli-Rondelli, 1935",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,somalicum,,species,,"Tonelli-Rondelli, 1935",,,,,,Hyalomma somalicum
,,,,,,,,,Hyalomma steineri codii Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,steineri,codii,subspecies,,Schulze,,,,,,Hyalomma steineri codii
,,,,,,,,,Hyalomma transiens Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,transiens,,species,,Schulze,,,,,,Hyalomma transiens
,,,,,,,,,"Hyalomma truncatum Koch, 1844",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,truncatum,,species,,"Koch, 1844",,,,,,Hyalomma truncatum
,,,,,,,,,"Hyalomma turanicum Pomerantzev, 1946",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,Hyalomminae,,,Hyalomma,,turanicum,,species,,"Pomerantzev, 1946",,,,,,Hyalomma turanicum
,,,,,,,,,Ixodes abrocomae Lahille 1916,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,abrocomae,,species,,Lahille 1916,,,,,,Ixodes abrocomae
,,,,,,,,,Ixodes acumitus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,acumitus,,species,,Neumann,,,,,,Ixodes acumitus
,,,,,,,,,Ixodes acutitarsus (Karsch),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,acutitarsus,,species,,(Karsch),,,,,,Ixodes acutitarsus
,,,,,,,,,Ixodes aequalis Banks,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,aequalis,,species,,Banks,,,,,,Ixodes aequalis
,,,,,,,,,Ixodes affinis Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,affinis,,species,,Neumann,,,,,,Ixodes affinis
,,,,,,,,,"Ixodes albigci Uilenberg & Hoogstraal, 1968",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,albigci,,species,,"Uilenberg & Hoogstraal, 1968",,,,,,Ixodes albigci
,,,,,,,,,Ixodes alluaudi Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Exopalpiger,alluaudi,,species,,Neumann,,,,,,Ixodes alluaudi
,,,,,,,,,"Ixodes amersoni Kohls, 1966",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Multidentatus,amersoni,,species,,"Kohls, 1966",,,,,,Ixodes amersoni
,,,,,,,,,Ixodes atis Chilton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Sterlixodes,atis,,species,,Chilton,,,,,,Ixodes atis
,,,,,,,,,Ixodes andinus Kohls,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Exopalpiger,andinus,,species,,Kohls,,,,,,Ixodes andinus
,,,,,,,,,Ixodes angustus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,angustus,,species,,Neumann,,,,,,Ixodes angustus
,,,,,,,,,Ixodes angustus woodi Bishopp,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,angustus,woodi,subspecies,,Bishopp,,,,,,Ixodes angustus woodi
,,,,,,,,,Ixodes antechini Roberts,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Exopalpiger,antechini,,species,,Roberts,,,,,,Ixodes antechini
,,,,,,,,,Ixodes apronophorus Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,apronophorus,,species,,Schulze,,,,,,Ixodes apronophorus
,,,,,,,,,Ixodes arabukiensis Arthur,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,arabukiensis,,species,,Arthur,,,,,,Ixodes arabukiensis
,,,,,,,,,"Ixodes aragaoi Fonseca, 1935",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,aragaoi,,species,,"Fonseca, 1935",,,,,,Ixodes aragaoi
,,,,,,,,,Ixodes arboricola arboricola Schulze & Schlottke,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,arboricola,arboricola,subspecies,,Schulze & Schlottke,,,,,,Ixodes arboricola arboricola
,,,,,,,,,Ixodes arboricola Schulze & Schlottke,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,arboricola,,species,,Schulze & Schlottke,,,,,,Ixodes arboricola
,,,,,,,,,Ixodes arvicolae Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,arvicolae,,species,,Warburton,,,,,,Ixodes arvicolae
,,,,,,,,,"Ixodes asanumai Kitaoka, 1973",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,asanumai,,species,,"Kitaoka, 1973",,,,,,Ixodes asanumai
,,,,,,,,,"Ixodes audyi Kohls, 1955",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Eschatocephalus,audyi,,species,,"Kohls, 1955",,,,,,Ixodes audyi
,,,,,,,,,Ixodes aulacodi Arthur,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,aulacodi,,species,,Arthur,,,,,,Ixodes aulacodi
,,,,,,,,,Ixodes auriculaelongae Arthur,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,auriculaelongae,,species,,Arthur,,,,,,Ixodes auriculaelongae
,,,,,,,,,Ixodes auritulus zealandicus Dumbleton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Multidentatus,auritulus,zealandicus,subspecies,,Dumbleton,,,,,,Ixodes auritulus zealandicus
,,,,,,,,,Ixodes auritulus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Multidentatus,auritulus,,species,,Neumann,,,,,,Ixodes auritulus
,,,,,,,,,Ixodes australiensis Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Endopalpiger,australiensis,,species,,Neumann,,,,,,Ixodes australiensis
,,,,,,,,,"Ixodes baergi Cooley & Kohls, 1942",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,baergi,,species,,"Cooley & Kohls, 1942",,,,,,Ixodes baergi
,,,,,,,,,Ixodes bakeri Arthur & Clifford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,bakeri,,species,,Arthur & Clifford,,,,,,Ixodes bakeri
,,,,,,,,,"Ixodes banksi Bishopp, 1911",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,banksi,,species,,"Bishopp, 1911",,,,,,Ixodes banksi
,,,,,,,,,Ixodes bedfordi Arthur,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,bedfordi,,species,,Arthur,,,,,,Ixodes bedfordi
,,,,,,,,,Ixodes bequaerti Cooley & Kohls,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,bequaerti,,species,,Cooley & Kohls,,,,,,Ixodes bequaerti
,,,,,,,,,Ixodes berlesei Birula,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Scaphixodes,berlesei,,species,,Birula,,,,,,Ixodes berlesei
,,,,,,,,,"Ixodes bishoppi Smith & Gouck, 1947",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,bishoppi,,species,,"Smith & Gouck, 1947",,,,,,Ixodes bishoppi
,,,,,,,,,Ixodes boliviensis Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,boliviensis,,species,,Neumann,,,,,,Ixodes boliviensis
,,,,,,,,,"Ixodes brewsterae Keirans, Clifford & Walker, 1982",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,brewsterae,,species,,"Keirans, Clifford & Walker, 1982",,,,,,Ixodes brewsterae
,,,,,,,,,Ixodes browningi Arthur,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,browningi,,species,,Arthur,,,,,,Ixodes browningi
,,,,,,,,,Ixodes brumpti Morel,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,brumpti,,species,,Morel,,,,,,Ixodes brumpti
,,,,,,,,,"Ixodes brunneus Koch, 1844",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,brunneus,,species,,"Koch, 1844",,,,,,Ixodes brunneus
,,,,,,,,,Ixodes caledonicus Nuttall,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Scaphixodes,caledonicus,,species,,Nuttall,,,,,,Ixodes caledonicus
,,,,,,,,,Ixodes canisuga Johnston,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,canisuga,,species,,Johnston,,,,,,Ixodes canisuga
,,,,,,,,,"Ixodes catherinei Keirans, Clifford & Walker, 1982",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,catherinei,,species,,"Keirans, Clifford & Walker, 1982",,,,,,Ixodes catherinei
,,,,,,,,,Ixodes cavipalpus Nuttall & Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,cavipalpus,,species,,Nuttall & Warburton,,,,,,Ixodes cavipalpus
,,,,,,,,,"Ixodes ceylonensis Kohls, 1950",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,ceylonensis,,species,,"Kohls, 1950",,,,,,Ixodes ceylonensis
,,,,,,,,,"Ixodes chilensis Kohls, 1957",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,chilensis,,species,,"Kohls, 1957",,,,,,Ixodes chilensis
,,,,,,,,,"Ixodes colasbelcouri Arthur, 1957",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,colasbelcouri,,species,,"Arthur, 1957",,,,,,Ixodes colasbelcouri
,,,,,,,,,Ixodes collocaliae Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,collocaliae,,species,,Schulze,,,,,,Ixodes collocaliae
,,,,,,,,,Ixodes conepati Cooley & Kohls,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,conepati,,species,,Cooley & Kohls,,,,,,Ixodes conepati
,,,,,,,,,Ixodes confusus Roberts,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Sterlixodes,confusus,,species,,Roberts,,,,,,Ixodes confusus
,,,,,,,,,Ixodes cookei rugosus Bishopp,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,cookei,rugosus,subspecies,,Bishopp,,,,,,Ixodes cookei rugosus
,,,,,,,,,Ixodes cookei texanus ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,cookei,texanus,subspecies,,,,,,,,Ixodes cookei texanus
,,,,,,,,,Ixodes cookei Packard,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,cookei,,species,,Packard,,,,,,Ixodes cookei
,,,,,,,,,"Ixodes coolei Aragão & Fonseca, 1951",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,coolei,,species,,"Aragão & Fonseca, 1951",,,,,,Ixodes coolei
,,,,,,,,,"Ixodes copei Wilson, 1980",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,copei,,species,,"Wilson, 1980",,,,,,Ixodes copei
,,,,,,,,,"Ixodes cordifer bibax Schulze, 1935",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Sterlixodes,cordifer,bibax,subspecies,,"Schulze, 1935",,,,,,Ixodes cordifer bibax
,,,,,,,,,Ixodes cordifer Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Sterlixodes,cordifer,,species,,Neumann,,,,,,Ixodes cordifer
,,,,,,,,,Ixodes cornuatus Roberts,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Sterlixodes,cornuatus,,species,,Roberts,,,,,,Ixodes cornuatus
,,,,,,,,,"Ixodes corwini Keirans, Clifford & Walker, 1982",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,corwini,,species,,"Keirans, Clifford & Walker, 1982",,,,,,Ixodes corwini
,,,,,,,,,Ixodes crenulatus Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Pholeoixodes,crenulatus,,species,,Koch,,,,,,Ixodes crenulatus
,,,,,,,,,Ixodes cruciarius ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,,cruciarius,,species,,,,,,,,Ixodes cruciarius
,,,,,,,,,"Ixodes cuervacensis Kohls & Clifford, 1966",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,cuervacensis,,species,,"Kohls & Clifford, 1966",,,,,,Ixodes cuervacensis
,,,,,,,,,Ixodes cumulatimpunctatus Schulze,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Afrixodes,cumulatimpunctatus,,species,,Schulze,,,,,,Ixodes cumulatimpunctatus
,,,,,,,,,"Ixodes dammani Spielman, Clifford, Keirans & Piesma",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Ixodidae,,,,Ixodes,Ixodes,dammani,,species,,"Spielman, Clifford, Keirans & Piesma",,,,,,Ixodes dammani
