source,kingdom,family,taxonRank,scientificNameAuthorship,vernacularName,canonicalName,acceptedTaxon,parentTaxon
Lewis,Animalia,Ctenophthalmidae,Subspecies,"Wu & Chen, 1982",,Neopsylla specialis chunizangensis,Neopsylla specialis sichuanxizangensis,Neopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Hsieh & Yang, 1974",,Neopsylla specialis dechingensis,Neopsylla specialis dechingensis,Neopsylla
Lewis,Animalia,Ctenophthalmidae,Subspecies,"Li, 1964",,Neopsylla specialis kweiyangensis,Neopsylla specialis specialis,Neopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Li & Wang, 1964",,Neopsylla specialis minpiensis,Neopsylla specialis minpiensis,Neopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Li, 1980",,Neopsylla specialis schismatosa,Neopsylla specialis schismatosa,Neopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Wu & Wang, 1982",,Neopsylla specialis sichuanxizangensis,Neopsylla specialis sichuanxizangensis,Neopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Jordan, 1932",,Neopsylla specialis specialis,Neopsylla specialis specialis,Neopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Wang, 1974",,Neopsylla stenosinuata,Neopsylla stenosinuata,Neopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Wu & Wang, 1982",,Neopsylla stevensi sichuanyunnana,Neopsylla stevensi sichuanyunnana,Neopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Rothschild, 1915",,Neopsylla stevensi stevensi,Neopsylla stevensi stevensi,Neopsylla
Lewis,Animalia,Ctenophthalmidae,Species,"Stewart, 1926",,Neopsylla striata,Tamiophila grandis,Neopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Goncharov, 1966",,Neopsylla teratura montana,Neopsylla teratura montana,Neopsylla
Lewis,Animalia,Ctenophthalmidae,Subspecies,"Klein, 1963",,Neopsylla teratura rhagesia,Neopsylla teratura rhagesia,Neopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Rothschild, 1913",,Neopsylla teratura teratura,Neopsylla teratura teratura,Neopsylla
Lewis,Animalia,Ctenophthalmidae,Species,"Rothschild, 1915",,Neopsylla testor,Epitedia wenmanni,Neopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Stewart, 1930",,Neopsylla texanus,Neopsylla inopina,Neopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Jordan, 1931",,Neopsylla tricata,Neopsylla tricata,Neopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Wagner, 1927",,Neopsylla uniseriata,Neopsylla acanthina,Neopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Wang, Wu & Liu, 1982",,Neopsylla villa,Neopsylla villa,Neopsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Genus,"Wagner, 1903",,Neopsylla,Neopsylla,Neopsyllinae
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Wu, Lang & Liu, 1982",,Paraneopsylla clavata,Paraneopsylla clavata,Paraneopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Ioff, 1946",,Paraneopsylla dampfi,Paraneopsylla dampfi,Paraneopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Tiflov, 1937",,Paraneopsylla ioffi ioffi,Paraneopsylla ioffi ioffi,Paraneopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Lewis, 1971",,Paraneopsylla ioffi nepali,Paraneopsylla ioffi nepali,Paraneopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Liu, Tsai & Wu, 1974",,Paraneopsylla longisinuata,Paraneopsylla longisinuata,Paraneopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Fedina, 1946",,Paraneopsylla tiflovi,Paraneopsylla tiflovi,Paraneopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Genus,"Tiflov, 1937",,Paraneopsylla,Paraneopsylla,Neopsyllinae
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Brelih, 1975",,Peusipsylla kunaveri,Genoneopsylla longisetosa,Peusipsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Wagner, 1936",,Phalacropsylla allos,Phalacropsylla allos,Phalacropsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Tipton & Mendez, 1968",,Phalacropsylla hamata,Phalacropsylla paradisea,Phalacropsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Augustson, 1944",,Phalacropsylla monticola,Phalacropsylla allos,Phalacropsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Eads & Campos, 1982",,Phalacropsylla morlani,Phalacropsylla morlani,Phalacropsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Barrera & Traub, 1967",,Phalacropsylla nivalis,Phalacropsylla nivalis,Phalacropsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Lewis & Maser, 1978",,Phalacropsylla oregonensis,Phalacropsylla oregonensis,Phalacropsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Rothschild, 1915",,Phalacropsylla paradisea,Phalacropsylla paradisea,Phalacropsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Genus,"Rothschild, 1915",,Phalacropsylla,Phalacropsylla,Neopsyllinae
Lewis,Animalia,Ctenophthalmidae,Species,"Kirby, 1837",,Pulex gigas,Tamiophila grandis,Pulex
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"(Jordan, 1931)",,Rothschildiana kopsteini,Rothschildiana kopsteini,Rothschildiana
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Traub, 1957",,Rothschildiana smiti,Rothschildiana smiti,Rothschildiana
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Genus,"Smit, 1952",,Rothschildiana,Rothschildiana,Neopsyllinae
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Traub & Barrera, 1955",,Strepsylla dalmati,Strepsylla dalmati,Strepsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Traub & Johnson, 1952",,Strepsylla davisae,Strepsylla davisae,Strepsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Traub, 1950",,Strepsylla fautini,Strepsylla fautini,Strepsylla
Lewis,Animalia,Ctenophthalmidae,Species,"Acosta, 2010",,Strepsylla ixtlanensis,Strepsylla ixtlanensis,Strepsylla
Lewis,Animalia,Ctenophthalmidae,Species,"Acosta, 2010",,Strepsylla longicauda,Strepsylla longicauda,Strepsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Barrera & Traub, 1963",,Strepsylla machadoi,Strepsylla machadoi,Strepsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Traub, 1950",,Strepsylla mina,Strepsylla mina,Strepsylla
Lewis,Animalia,Ctenophthalmidae,Species,"Acosta, 2010",,Strepsylla queretana,Strepsylla queretana,Strepsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Traub & Barrera, 1955",,Strepsylla schmidti,Strepsylla schmidti,Strepsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Traub & Johnson, 1952",,Strepsylla taluna,Strepsylla taluna,Strepsylla
Lewis,Animalia,Ctenophthalmidae,Species,"Acosta, 2010",,Strepsylla tezontli,Strepsylla tezontli,Strepsylla
Lewis,Animalia,Ctenophthalmidae,Species,"Acosta, 2010",,Strepsylla vargasi,Strepsylla vargasi,Strepsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Traub & Barrera, 1955",,Strepsylla villai,Strepsylla villai,Strepsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Genus,"Traub, 1950",,Strepsylla,Strepsylla,Neopsyllinae
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"(Rothschild, 1902)",,Tamiophila grandis,Tamiophila grandis,Tamiophila
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Genus,"Jordan, 1938",,Tamiophila,Tamiophila,Neopsyllinae
"Lewis, GBIF",Animalia,Ctenophthalmidae,Species,"Wagner, 1898",,Typhlopsylla setosa,Neopsylla setosa setosa,Typhlopsylla
Lewis,Animalia,Ctenophthalmidae,Subfamily,,,Neopsyllinae,Neopsyllinae,Ctenophthalmidae
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Hubbard, 1940",,Corypsylla jordani,Corypsylla jordani,Corypsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Hubbard, 1940",,Corypsylla kohlsi,Corypsylla kohlsi,Corypsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"C. Fox, 1908",,Corypsylla ornata,Corypsylla ornata,Corypsylla
Lewis,Animalia,Ctenophthalmidae,Species,"Stewart, 1940",,Corypsylla setosifrons,Corypsylla ornata,Corypsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Genus,"C. Fox, 1908",,Corypsylla,Corypsylla,Rhadinopsyllinae
Lewis,Animalia,Ctenophthalmidae,Species,"Hubbard, 1940",,Corypsylloides kohlsi,Corypsylla kohlsi,Corypsylloides
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"I. Fox, 1940",,Corypsylloides spinata,Corypsylla kohlsi,Corypsylloides
"Lewis, GBIF",Animalia,Ctenophthalmidae,Genus,"Hubbard, 1940",,Corypsylloides,Corypsylla,Rhadinopsyllinae
Lewis,Animalia,Ctenophthalmidae,Species,"Rothschild, 1904",,Ctenopsyllus hygini,Nearctopsylla genalis hygini,Ctenopsyllus
Lewis,Animalia,Ctenophthalmidae,Species,"Dunn, 1923",,Micropsylla peromyscus,Rhadinopsylla sectilis,Micropsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Ioff, 1950",,Nearctopsylla beklemischevi,Nearctopsylla beklemischevi,Nearctopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Wu, Wang & Liu, 1965",,Nearctopsylla brevidigita,Nearctopsylla brevidigita,Nearctopsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"(Rothschild, 1904)",,Nearctopsylla brooksi,Nearctopsylla brooksi,Nearctopsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"(Baker, 1904)",,Nearctopsylla genalis genalis,Nearctopsylla genalis genalis,Nearctopsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"(Rothschild, 1904)",,Nearctopsylla genalis hygini,Nearctopsylla genalis hygini,Nearctopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Pratt & Harrison, 1954",,Nearctopsylla georgiana,Nearctopsylla georgiana,Nearctopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Holland, 1979",,Nearctopsylla grahami,Nearctopsylla grahami,Nearctopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Holland & Jameson, 1950",,Nearctopsylla hamata,Nearctopsylla hamata,Nearctopsylla
Lewis,Animalia,Ctenophthalmidae,Subspecies,"Wagner, 1940",,Nearctopsylla hygini columbiana,Nearctopsylla jordani,Nearctopsylla
Lewis,Animalia,Ctenophthalmidae,Subspecies,"Jordan & Rothschild, 1923",,Nearctopsylla hygini laurentia,Nearctopsylla genalis genalis,Nearctopsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"(Rothschild, 1904)",,Nearctopsylla hyrtaci,Nearctopsylla hyrtaci,Nearctopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Sychevsky, 1950",,Nearctopsylla ioffi,Nearctopsylla ioffi,Nearctopsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Hubbard, 1940",,Nearctopsylla jordani,Nearctopsylla jordani,Nearctopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Li, Wu & Liu, 1984",,Nearctopsylla liupanshanensis,Nearctopsylla liupanshanensis,Nearctopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Hubbard, 1954",,Nearctopsylla martyoungi,Nearctopsylla martyoungi,Nearctopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Ma & Wang, 1966",,Nearctopsylla myospalaca,Nearctopsylla myospalaca,Nearctopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Benton, 1981",,Nearctopsylla pfitzeri,Nearctopsylla pfitzeri,Nearctopsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Holland & Jameson, 1950",,Nearctopsylla princei,Nearctopsylla princei,Nearctopsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Hubbard, 1949",,Nearctopsylla traubi,Nearctopsylla traubi,Nearctopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Wu, Chen & Li, 1986",,Nearctopsylla xijiensis,Nearctopsylla xijiensis,Nearctopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Genus,"Rothschild, 1915",,Nearctopsylla,Nearctopsylla,Rhadinopsyllinae
Lewis,Animalia,Ctenophthalmidae,Species,"Dunn, 1923",,Neopsylla hamiltoni,Rhadinopsylla fraterna,Neopsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Ewing, 1940",,Paratyphloceras oregonensis,Paratyphloceras oregonensis,Paratyphloceras
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Genus,"Ewing, 1940",,Paratyphloceras,Paratyphloceras,Rhadinopsyllinae
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jordan, 1939",,Phaneris hubbardi,Trichopsylloides,Phaneris
Lewis,Animalia,Ctenophthalmidae,Species,"Nagahana, 1954",,Rectofrontia kobayashii,Rhadinopsylla valenti,Rectofrontia
Lewis,Animalia,Ctenophthalmidae,Species,"Rothschild, 1897",,Rectofrontia pentactenus,Rhadinopsylla pentacantha,Rectofrontia
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Wagner, 1930",,Rhadinopsylla accola,Rhadinopsylla accola,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Ioff & Tiflov, 1946",,Rhadinopsylla acuminata,Rhadinopsylla li transbaikalica,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jameson & Sakaguti, 1959",,Rhadinopsylla alphabetica,Rhadinopsylla alphabetica,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"(Wagner, 1901)",,Rhadinopsylla altaica,Rhadinopsylla altaica,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Smit & Rosicky, 1973",,Rhadinopsylla alticolae,Rhadinopsylla alticolae,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Labunets & Kafarskaya, 1961",,Rhadinopsylla altifrons,Rhadinopsylla altifrons,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Tiflov, 1937",,Rhadinopsylla angusta,Rhadinopsylla angusta,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Smit, 1957",,Rhadinopsylla arborea,Rhadinopsylla arborea,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Ioff & Tiflov, 1946",,Rhadinopsylla aspalacis,Rhadinopsylla aspalacis,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jameson & Sakaguti, 1954",,Rhadinopsylla attenuata,Rhadinopsylla attenuata,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Beaucournu & Launay, 1978",,Rhadinopsylla beillardae,Rhadinopsylla beillardae,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Chen, Ji & Wu, 1984",,Rhadinopsylla biconcava,Rhadinopsylla biconcava,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jameson & Sakaguti, 1959",,Rhadinopsylla biloba,Rhadinopsylla biloba,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Rothschild, 1913",,Rhadinopsylla bivirgis,Rhadinopsylla bivirgis,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jordan, 1929",,Rhadinopsylla bureschi,Rhadinopsylla bureschi,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Zheng & Wu, 1997",,Rhadinopsylla caiae,Rhadinopsylla caiae,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jordan, 1928",,Rhadinopsylla casta,Rhadinopsylla integella,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"(Argyroulo, 1948)",,Rhadinopsylla caucasica integella,Rhadinopsylla caucasica,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Argyropulo, 1941",,Rhadinopsylla caucasica,Rhadinopsylla caucasica,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Rothschild, 1913",,Rhadinopsylla cedestis,Rhadinopsylla cedestis,Rhadinopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Ioff & Tiflov, 1946",,Rhadinopsylla concava,Rhadinopsylla concava,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Jordan & Rothschild, 1923",,Rhadinopsylla dahurica dahurica,Rhadinopsylla dahurica dahurica,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Tiflov, 1937",,Rhadinopsylla dahurica diclinica,Rhadinopsylla dahurica diclinica,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Labunets, 1961",,Rhadinopsylla dahurica sila,Rhadinopsylla dahurica sila,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Ioff & Tiflov, 1946",,Rhadinopsylla dahurica tjanschan,Rhadinopsylla dahurica tjanschan,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Wagner, 1930",,Rhadinopsylla dahurica vicina,Rhadinopsylla dahurica vicina,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Smit, 1975",,Rhadinopsylla dahurica vicinoides,Rhadinopsylla dahurica vicinoides,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Smit, 1957",,Rhadinopsylla difficilis,Rhadinopsylla difficilis,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Brelih & Trilar, 2000",,Rhadinopsylla dinaromydis,Rhadinopsylla dinaromydis,Rhadinopsylla
Lewis,Animalia,Ctenophthalmidae,Subspecies,"Liu & Chu, 1957",,Rhadinopsylla dives shanghaiensis,Rhadinopsylla valenti,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jordan, 1929",,Rhadinopsylla dives,Rhadinopsylla dives,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Smit, 1957",,Rhadinopsylla dolomydis,Rhadinopsylla dolomydis,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Beaucournu & Alcover, 1983",,Rhadinopsylla eivissensis,Rhadinopsylla eivissensis,Rhadinopsylla
Lewis,Animalia,Ctenophthalmidae,Species,"Wang & Liu, 1996",,Rhadinopsylla eothenomus,Rhadinopsylla eothenomus,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Wu, Lie & Cai, 1991",,Rhadinopsylla flattispina,Rhadinopsylla flattispina,Rhadinopsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"(Baker, 1895)",,Rhadinopsylla fraterna,Rhadinopsylla fraterna,Rhadinopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Lewis & Burt, 1973",,Rhadinopsylla golana,Rhadinopsylla golana,Rhadinopsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"(McCoy, 1911)",,Rhadinopsylla heiseri,Rhadinopsylla heiseri,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Lewis, 1967",,Rhadinopsylla hoogstraali,Rhadinopsylla hoogstraali,Rhadinopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Jordan, 1929",,Rhadinopsylla insolita,Rhadinopsylla insolita,Rhadinopsylla
Lewis,Animalia,Ctenophthalmidae,Subspecies,"Agryropulo, 1948",,Rhadinopsylla integella alpestris,Rhadinopsylla caucasica,Rhadinopsylla
"Lewis, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Suciu & Ajoanei, 1991",,Rhadinopsylla integella dacica,Rhadinopsylla integella,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Yurkina, 1961",,Rhadinopsylla integella nivalis,Rhadinopsylla integella,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Argyropulo, 1941",,Rhadinopsylla integella paramonovi,Rhadinopsylla integella,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jordan & Rothschild, 1921",,Rhadinopsylla integella,Rhadinopsylla integella,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Wagner, 1930",,Rhadinopsylla ioffi,Rhadinopsylla ioffi,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Smit, 1957",,Rhadinopsylla isacantha continentalis,Rhadinopsylla isacantha,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"(Rothschild, 1907)",,Rhadinopsylla isacantha,Rhadinopsylla isacantha,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jordan, 1929",,Rhadinopsylla jaonis,Rhadinopsylla jaonis,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Sakaguti & Jameson, 1956",,Rhadinopsylla japonica,Rhadinopsylla japonica,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Lewis, 1973",,Rhadinopsylla kullmanni,Rhadinopsylla kullmanni,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Xie, Gong & Duan, 1990",,Rhadinopsylla leii,Rhadinopsylla leii,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Argyropulo, 1941",,Rhadinopsylla li li,Rhadinopsylla li li,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Ioff & Tiflov, 1946",,Rhadinopsylla li murium,Rhadinopsylla li murium,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Ioff & Tiflov, 1947",,Rhadinopsylla li transbaikalica,Rhadinopsylla li transbaikalica,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Ioff & Tiflov, 1946",,Rhadinopsylla li ventricosa,Rhadinopsylla li ventricosa,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Smit, 1957",,Rhadinopsylla linta,Rhadinopsylla linta,Rhadinopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Jordan & Rothschild, 1912",,Rhadinopsylla masculana,Rhadinopsylla masculana,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Smit, 1957",,Rhadinopsylla media,Rhadinopsylla media,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jordan & Rothschild, 1920",,Rhadinopsylla mesa,Rhadinopsylla mesa,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Bartkowska, 1972",,Rhadinopsylla mesoides skuratowiczi,Rhadinopsylla mesoides,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Smit, 1957",,Rhadinopsylla mesoides,Rhadinopsylla mesoides,Rhadinopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"(Barrera, 1952)",,Rhadinopsylla mexicana,Rhadinopsylla mexicana,Rhadinopsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Morlan & Prince, 1954",,Rhadinopsylla multidenticulata,Rhadinopsylla multidenticulata,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Nakagawa, 1957",,Rhadinopsylla ohnoi,Rhadinopsylla ohnoi,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Nakagawa, 1959",,Rhadinopsylla onoi,Rhadinopsylla ohnoi,Rhadinopsylla
"Lewis, CoL, FMNH, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Smit, 1957",,Rhadinopsylla orama,Rhadinopsylla orama,Rhadinopsylla
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"(Rothschild, 1897)",,Rhadinopsylla pentacantha,Rhadinopsylla pentacantha,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Ioff & Tiflov, 1946",,Rhadinopsylla pilosa,Rhadinopsylla pilosa,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"(Zavattari, 1914)",,Rhadinopsylla pitymydis,Rhadinopsylla isacantha,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Scalon, 1950",,Rhadinopsylla pseudodahurica,Rhadinopsylla pseudodahurica,Rhadinopsylla
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Holland, 1979",,Rhadinopsylla rauschi,Rhadinopsylla rauschi,Rhadinopsylla
